all_recipients,crs_sector_name,flow,flow_class,funding_agency,intent,location_details,latitude,longitude,place_name,usd_defl_2014,year,project_title,recipient_condensed,round_coded
Yemen,Other Social infrastructure and services,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development, central Sana'a,15.35083,44.2025,National Library of Yemen,54283952.0,2009,China aids Yemen for the Yemeni Grand National Library project,Yemen,AdditionalCoded
Lebanon,Energy Generation and Supply,Vague TBD,Vague (Official Finance),"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Lebanon,301744559.8851675,2014,China assists Lebanon in construction of solar project,Lebanon,AdditionalCoded
Yemen,"Industry, Mining, Construction",Free-standing technical assistance,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Sana_„Ža,15.37497,44.21523,The Spinning And Textile Factory,234726748.84615386,2008,China Sends Engineer Team to Yemen for Installation and Commissioning of Updated Equipment in a Textile Factory,Yemen,AdditionalCoded
Yemen,Transport and Storage,Loan (excluding debt rescheduling),ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,12.77944,45.03667,Aden,452829251.938,2008,China sends 8 sets of container inspection machines to Yemen,Yemen,AdditionalCoded
Yemen,Transport and Storage,Loan (excluding debt rescheduling),ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,14.54248,49.12424,Al Mukalla,452829251.938,2008,China sends 8 sets of container inspection machines to Yemen,Yemen,AdditionalCoded
Yemen,Transport and Storage,Loan (excluding debt rescheduling),ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,14.79781,42.95452,Al Hudaydah,452829251.938,2008,China sends 8 sets of container inspection machines to Yemen,Yemen,AdditionalCoded
Yemen,Transport and Storage,Loan (excluding debt rescheduling),ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Yemen,452829251.938,2008,China sends 8 sets of container inspection machines to Yemen,Yemen,AdditionalCoded
Yemen,Health,Free-standing technical assistance,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Sana_„Ža,15.25024,44.25401,Chinese-Yemeni Friendship Hospital,14300970.89090909,2014,China sends a medical team of 14 people to Yemen hospital (Linked to Project #41003 and #40996),Yemen,AdditionalCoded
Yemen,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Sana_„Ža,15.25024,44.25401,Chinese-Yemeni Friendship Hospital,5083767.0,2013,"China donates $5 million in medical equipment to Yemen (Linked to #40996, #41002)",Yemen,AdditionalCoded
Yemen,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Yemen,17190664.903614458,2013,China donates office equipment to Yemen,Yemen,AdditionalCoded
Lebanon,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,33.8925,35.51861,Ministry of Foreign Affairs and Emigrants,17190664.903614458,2011,China provides office supplies to the Foreign Ministry of Lebanon,Lebanon,AdditionalCoded
Lebanon,Energy Generation and Supply,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Lebanon,301744559.8851675,2010,China grants Lebanon 600 sets of solar water heaters,Lebanon,AdditionalCoded
Lebanon,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,33.83404,35.54205,Ministry of Finance,17190664.903614458,2003,China provides the Lebanese Ministry of Finance with computers ,Lebanon,AdditionalCoded
Lebanon,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,33.89599,35.48902,Central Bank of Lebanon,17190664.903614458,2003,China grants Lebanese Central bank with communication equipments,Lebanon,AdditionalCoded
Jordan,Other Social infrastructure and services,Grant,ODA-like,"Chinese Embassy/Consulate, Government Agency",Development,Jordanian Royal Cultural Center (RCC),31.97775,35.90452,Jordanian Royal Cultural Center,41216.0,2004,China grants Jordanian cultural center 20 thousand USD to support cultural activities,Jordan,AdditionalCoded
Turkey,Education,Grant,OOF-like,"Unspecified Chinese Government Institution, Government Agency",Representational,Ankara,39.93321,32.83383,International Strategic Research Organization,32472457.33950617,2010,China donates thousands of books to Turkish educational institutions and think tanks,Turkey,AdditionalCoded
Turkey,Education,Grant,OOF-like,"Unspecified Chinese Government Institution, Government Agency",Representational,Ankara,39.93843,32.81887,Gazi Üniversitesi,32472457.33950617,2010,China donates thousands of books to Turkish educational institutions and think tanks,Turkey,AdditionalCoded
Turkey,Education,Grant,OOF-like,"Unspecified Chinese Government Institution, Government Agency",Representational,Ankara,39.88997,32.78034,Middle East Technical University,32472457.33950617,2010,China donates thousands of books to Turkish educational institutions and think tanks,Turkey,AdditionalCoded
Turkey,Education,Grant,OOF-like,"Unspecified Chinese Government Institution, Government Agency",Representational,Ankara,39.8991,32.88085,Jale Tezer College,32472457.33950617,2010,China donates thousands of books to Turkish educational institutions and think tanks,Turkey,AdditionalCoded
Turkey,Emergency Response,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Van Province,0.0,0.0,Turkey,1109987.0,2011,Chinese government grants $1 million USD for Van Earthquake relief,Turkey,AdditionalCoded
Turkey,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,39.91987,32.85427,Ankara,17190664.903614458,2011,China donates office supplies to The Turkish Chinese Friendship Foundation ,Turkey,AdditionalCoded
Yemen,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,15.34385,44.17116,Ministry of Foreign Affairs,17190664.903614458,2013,China donates 3 elevators to Yemeni Embassy,Yemen,AdditionalCoded
Yemen,Emergency Response,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Yemen,4328298.768421053,2011,China donates humanitarian aid to Yemen for war relief,Yemen,AdditionalCoded
Yemen,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Dasa,13.58616,44.02319,Revolution Hospital Taiz,14300970.89090909,2008,China sends the 70th medical team to Yemen,Yemen,AdditionalCoded
Yemen,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Dasa,15.34548,44.19505,Republican Hospital in Sana'a,14300970.89090909,2008,China sends the 70th medical team to Yemen,Yemen,AdditionalCoded
Yemen,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Dasa,14.77873,42.95073,Althawra Hospital,14300970.89090909,2008,China sends the 70th medical team to Yemen,Yemen,AdditionalCoded
Yemen,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Dasa,13.97977,44.18612,Nasser Hospital,14300970.89090909,2008,China sends the 70th medical team to Yemen,Yemen,AdditionalCoded
Yemen,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Dasa,15.46502,43.55561,Republican Hospital in Al Mahwit,14300970.89090909,2008,China sends the 70th medical team to Yemen,Yemen,AdditionalCoded
Jordan,Other Multisector,Loan (excluding debt rescheduling),Vague (Official Finance),"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Jordan,49459059.0,2004,China loans Jordan 200 million CNY for numerous projects,Jordan,AdditionalCoded
Jordan,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Jordan,17190664.903614458,2007,China donates demining equipment to Jordan,Jordan,AdditionalCoded
Jordan,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,31.95522,35.94503,Amman,3585174.0,2008,China committed to install closed circuit televisions worth 2.6 million USD in Jordan,Jordan,AdditionalCoded
Yemen,Government and Civil Society,Grant,OOF-like,"Unspecified Chinese Government Institution, Government Agency",Representational,Sana'a,15.34385,44.17116,Ministry of Foreign Affairs,1145266.0,2007,China grants $7 million to build the Ministry of Foreign Affairs buiding in Yemen,Yemen,AdditionalCoded
Syria,Non-food commodity assistance,Grant,OOF-like,"Unspecified Chinese Government Institution, Government Agency",Representational,unknown,0.0,0.0,Syria,3906077.0,2006,China donates sports equipment to Syria General Administration of Sports,Syria,AdditionalCoded
Syria,Support to Non-governmental Organizations (NGOs) and Government Organizations,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Syria,81126527.6,2009,China donates education goods to Syria SOS Children's Village,Syria,AdditionalCoded
Syria,Education,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,33.51139,36.29139,University of Damascus,32472457.33950617,2009,China donates books to Syrian university,Syria,AdditionalCoded
Palestinian Adm. Areas,Emergency Response,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,31.41667,34.33333,Gaza Strip,4328298.768421053,2009,China donates $1 million USD to Palestinian refugees via UNRWA,Palestinian Adm. Areas,AdditionalCoded
Syria,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Syria,17190664.903614458,2011,China donates office equipment to Syria Ministry of Foreign Affairs,Syria,AdditionalCoded
Syria,Communications,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Syria,103366330.93470791,2011,China donates office equipment to Syria Union of Journalists,Syria,AdditionalCoded
Turkey,Education,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,39.0,35.0,Anatolia,11301.0,2002,"China donates $5,000 to World Peace Kindergarten and Children's Club",Turkey,AdditionalCoded
Lebanon,Government and Civil Society,Free-standing technical assistance,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Lebanon,17190664.903614458,2009,China Sent 339 Peace-keepers for an Eight-Month mission,Lebanon,AdditionalCoded
Lebanon,Education,Grant,OOF-like,"Unspecified Chinese Government Institution, Government Agency",Representational,Beirut,33.89083,35.50889,Université Saint Joseph,32472457.33950617,2006,China Established Its First Confucius Institute in the Middle East Region at Saint Joseph University in Lebanon,Lebanon,AdditionalCoded
Lebanon,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,33.8925,35.51861,Ministry of Foreign Affairs and Emigrants (Jordan),17190664.903614458,2011,China Donated Office Supplies to the Ministry of Foreign Affairs of Lebanon,Lebanon,AdditionalCoded
Namibia,Education,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,"Otjomuise, Windhoek",-22.55466,17.01904,Otjomuise Secondary School,18344037.0,2011,China funds construction of Otjomuise Secondary School worth 120 million NAD,Namibia,AdditionalCoded
Iraq,Emergency Response,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Iraq,4328298.768421053,2000,China Offers Iraq a Shipment of Humanitarian Aid,Iraq,AdditionalCoded
Yemen,"Industry, Mining, Construction",Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,14.91732,43.19279,Al Hudaydah,81674636.0,2008,China provided $59231170 USD loans for Bajal Cement factory(linked to project #41172),Yemen,AdditionalCoded
Yemen,Health,Loan (excluding debt rescheduling),Vague (Official Finance),"Unspecified Chinese Government Institution, Government Agency",Development,Sanaa,15.24928,44.25233,48 Model Hospital,10061585.0,2010,"China funds $8m USD loan for 48th hospital in Sanaa, Yemen",Yemen,AdditionalCoded
